gender,총구매액,구매건수,평균구매가격,평균할부개월수,구매브랜드종류,내점일수,수입상품_구매비율,주말방문비율,가을_구매건수,겨울_구매건수,봄_구매건수,여름_구매건수,아침_구매건수,저녁_구매건수,점심_구매건수,내점구매율,주구매코너_가구,주구매코너_가전,주구매코너_기타바이어,주구매코너_니트단품,주구매코너_도자기크리스탈,주구매코너_디자이너부띠끄,주구매코너_문화완구,주구매코너_섬유,주구매코너_수입명품,주구매코너_스포츠,주구매코너_엘레강스캐주얼,주구매코너_영캐주얼,주구매코너_유니캐주얼,주구매코너_유아동복,주구매코너_일반식품,주구매코너_장신구,주구매코너_정장셔츠,주구매코너_조리욕실,주구매코너_침구수예,주구매코너_캐릭터캐주얼,주구매코너_타운모피,주구매코너_트래디셔널캐주얼,주구매코너_피혁A,주구매코너_피혁B,주구매코너_화장품,주구매코너_nan,코너분류_고급,코너분류_기타,코너분류_생활,코너분류_식품,코너분류_잡화,코너분류_패션,코너분류_nan,log_total,morning
0,727690,12,60641,1.3,7,4,8.3,25.0,1.0,0.0,0.0,11.0,0.0,1.0,11.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.49763178652474,0.0
1,4322339,91,47498,1.6,41,40,3.3,52.5,16.0,28.0,21.0,26.0,83.0,0.0,8.0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.279307480238526,4.430816798843313
1,7591228,39,194647,1.7,20,22,20.5,31.8,14.0,16.0,9.0,0.0,2.0,16.0,21.0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.842504059847267,1.0986122886681098
1,3040320,28,108583,3.4,19,12,10.7,41.7,4.0,8.0,12.0,4.0,6.0,5.0,17.0,2.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.927473659913213,1.9459101490553132
0,2726500,19,143500,3.5,11,8,10.5,12.5,12.0,7.0,0.0,0.0,7.0,0.0,12.0,2.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.818529660118772,2.0794415416798357
0,2849502,18,158306,1.6,12,8,27.8,75.0,11.0,3.0,2.0,2.0,0.0,9.0,9.0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.862655151072921,0.0
0,44800,2,22400,1.0,2,2,50.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.709985739582528,0.0
0,343800,3,114600,1.7,3,3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.747818280594485,0.0
0,2561410,25,102456,2.1,20,18,8.0,55.6,7.0,6.0,7.0,5.0,0.0,12.0,13.0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.756068836491318,0.0
0,3063376,39,78548,2.5,21,14,17.9,35.7,9.0,9.0,6.0,15.0,0.0,11.0,28.0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.935028460186755,0.0
0,2996000,4,749000,2.0,4,4,25.0,50.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.912788957397563,0.0
0,1322899,26,50881,1.6,19,17,3.8,41.2,6.0,6.0,8.0,6.0,4.0,4.0,18.0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.095336854450471,1.6094379124341003
1,4002480,57,70219,1.5,28,29,8.8,31.0,9.0,12.0,21.0,15.0,25.0,4.0,28.0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.202424976808635,3.258096538021482
0,2512351,56,44863,1.3,11,38,8.9,23.7,2.0,17.0,27.0,10.0,5.0,21.0,30.0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.736729924141835,1.791759469228055
0,1590400,26,61169,2.1,16,10,23.1,10.0,17.0,5.0,1.0,3.0,3.0,7.0,16.0,2.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.279496743656885,1.3862943611198906
0,4612766,39,118276,2.1,27,19,28.2,57.9,11.0,11.0,11.0,6.0,7.0,10.0,22.0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.34433845183444,2.0794415416798357
0,2788912,32,87154,1.6,10,23,25.0,17.4,4.0,4.0,13.0,11.0,15.0,0.0,17.0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.841162472146749,2.772588722239781
0,243500,3,81167,2.3,3,2,33.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.40287632827253,0.0
0,1880300,15,125353,2.6,9,9,13.3,44.4,3.0,1.0,5.0,6.0,0.0,7.0,8.0,1.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.446942428373452,0.0
0,271400,4,67850,1.5,2,3,0.0,33.3,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.511352710974496,1.3862943611198906
0,326000,2,163000,3.0,2,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.694655727828803,0.0
0,2651939,55,48217,1.5,17,35,0.0,77.1,10.0,13.0,19.0,13.0,3.0,14.0,38.0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.790802005597564,1.3862943611198906
1,1911220,20,95561,1.7,14,9,10.0,55.6,1.0,11.0,3.0,5.0,6.0,1.0,13.0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.4632528627944,1.9459101490553132
0,8468270,94,90088,2.2,57,44,10.6,61.4,38.0,21.0,16.0,19.0,15.0,15.0,64.0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.951836913559012,2.772588722239781
0,7703369,105,73365,1.8,59,30,10.5,40.0,35.0,22.0,22.0,26.0,12.0,49.0,44.0,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.85716845341535,2.5649493574615367
0,5270535,39,135142,1.5,23,25,10.3,20.0,7.0,11.0,7.0,14.0,9.0,4.0,26.0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.477642623125545,2.302585092994046
1,1909850,15,127323,1.0,9,13,0.0,53.8,6.0,2.0,5.0,2.0,6.0,2.0,7.0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.462535786508633,1.9459101490553132
1,9189520,63,145865,1.9,35,27,14.3,22.2,16.0,22.0,2.0,23.0,10.0,5.0,48.0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.033574371101878,2.3978952727983707
1,445000,7,63571,1.0,7,3,14.3,66.7,1.0,1.0,0.0,5.0,0.0,2.0,5.0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.005831808336863,0.0
1,14354059,60,239234,1.9,34,29,10.0,20.7,21.0,8.0,12.0,19.0,14.0,3.0,43.0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.479543386982925,2.70805020110221
0,1170256,8,146282,3.6,7,6,12.5,33.3,1.0,0.0,2.0,5.0,0.0,4.0,4.0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.972733940772285,0.0
1,34191880,140,244228,2.1,56,55,18.6,38.2,37.0,30.0,51.0,22.0,16.0,16.0,108.0,2.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.34749877618873,2.833213344056216
1,1401200,16,87575,1.2,14,10,12.5,50.0,6.0,1.0,1.0,8.0,1.0,5.0,10.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.152840283979208,0.6931471805599453
0,1702200,23,74009,2.0,17,11,8.7,36.4,9.0,3.0,5.0,6.0,8.0,3.0,12.0,2.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.347432677499857,2.1972245773362196
1,2693900,12,224492,1.3,9,7,16.7,71.4,6.0,1.0,1.0,4.0,1.0,5.0,6.0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.806500886947589,0.6931471805599453
1,1415880,23,61560,2.1,15,11,4.3,18.2,2.0,4.0,4.0,13.0,7.0,7.0,9.0,2.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.163262510156258,2.0794415416798357
0,3534528,57,62009,2.1,31,26,0.0,3.8,17.0,8.0,11.0,21.0,20.0,2.0,35.0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.078090609397512,3.044522437723423
0,156800,4,39200,1.5,3,3,50.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.962732764429129,1.0986122886681098
1,21578600,59,365739,2.7,22,30,11.9,13.3,27.0,6.0,20.0,6.0,0.0,32.0,27.0,1.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.88721268714785,0.0
1,334000,2,167000,1.0,2,1,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.718899265966332,0.0
1,312568,11,28415,1.4,10,7,9.1,42.9,0.0,0.0,3.0,8.0,0.0,1.0,10.0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.652580523785861,0.0
0,184000,2,92000,3.0,2,2,50.0,50.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.122696471358964,0.6931471805599453
0,1037752,10,103775,2.0,10,4,0.0,0.0,0.0,3.0,7.0,0.0,3.0,1.0,6.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.852568356780777,1.3862943611198906
1,3668245,62,59165,1.0,25,35,3.2,62.9,10.0,11.0,23.0,18.0,5.0,30.0,27.0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.1152241766309,1.791759469228055
1,1397100,14,99793,2.1,14,12,14.3,100.0,3.0,3.0,2.0,6.0,0.0,2.0,12.0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.149909933406699,0.0
0,820500,11,74591,2.1,6,4,18.2,0.0,0.0,10.0,1.0,0.0,2.0,0.0,9.0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.617670408280583,1.0986122886681098
0,1385368,54,25655,2.0,25,31,7.4,29.0,30.0,10.0,10.0,4.0,16.0,9.0,29.0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.141477088111253,2.833213344056216
1,3582138,127,28206,1.5,41,67,3.1,32.8,26.0,19.0,53.0,29.0,24.0,20.0,83.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.091470665986689,3.2188758248682006
0,1103360,59,18701,1.7,20,29,1.7,13.8,8.0,9.0,10.0,32.0,1.0,43.0,15.0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.913871533899451,0.6931471805599453
0,82000,2,41000,2.0,2,2,0.0,50.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.314486721293981,0.0
0,1015000,6,169167,1.3,6,5,50.0,40.0,1.0,1.0,0.0,4.0,2.0,0.0,4.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.830400155679214,1.0986122886681098
0,1234639,12,102887,1.7,8,8,25.0,50.0,3.0,1.0,4.0,4.0,0.0,2.0,10.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.026289987574714,0.0
0,2199900,24,91662,2.5,16,12,0.0,16.7,0.0,12.0,12.0,0.0,8.0,1.0,15.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.603922917316014,2.1972245773362196
0,143000,2,71500,1.0,2,2,50.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.870606902224587,0.0
0,461100,7,65871,1.0,7,3,28.6,33.3,2.0,0.0,0.0,5.0,1.0,4.0,2.0,2.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.041372386919402,0.6931471805599453
0,464922,10,46492,2.0,7,7,10.0,28.6,5.0,2.0,2.0,1.0,0.0,5.0,5.0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.049627079459874,0.0
1,140000,5,28000,1.8,3,4,20.0,100.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.849404844423074,0.6931471805599453
0,458166,4,114542,1.5,4,4,25.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.03498902545635,0.0
0,866400,14,61886,2.6,8,9,14.3,44.4,0.0,1.0,7.0,6.0,1.0,3.0,10.0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.672103128869544,0.6931471805599453
0,1054600,5,210920,3.6,5,3,20.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.868673054304873,0.0
0,2741000,9,304556,2.3,9,2,22.2,0.0,6.0,0.0,3.0,0.0,8.0,0.0,1.0,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.82383374011521,2.1972245773362196
0,533168,27,19747,1.4,15,14,7.4,35.7,15.0,0.0,4.0,8.0,14.0,1.0,12.0,1.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.18659372606164,2.70805020110221
0,1392900,31,44932,2.2,21,20,16.1,15.0,0.0,6.0,13.0,12.0,17.0,1.0,13.0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.146899180602492,2.8903717578961645
0,1131600,18,62867,2.4,12,11,27.8,0.0,3.0,8.0,1.0,6.0,5.0,0.0,13.0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.939144002113649,1.791759469228055
0,1081600,11,98327,2.1,7,9,18.2,44.4,1.0,9.0,1.0,0.0,5.0,2.0,4.0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.893952908826622,1.791759469228055
0,32801000,44,745477,3.9,12,30,77.3,26.7,6.0,16.0,22.0,0.0,14.0,7.0,23.0,1.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.30596959118138,2.70805020110221
1,6320800,88,71827,2.6,44,56,15.9,37.5,25.0,16.0,23.0,24.0,7.0,59.0,22.0,1.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.65935649859847,2.0794415416798357
1,219500,6,36583,1.0,6,3,16.7,0.0,0.0,0.0,1.0,5.0,1.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.299112067295642,0.6931471805599453
0,1465800,21,69800,1.7,18,13,0.0,23.1,10.0,3.0,5.0,3.0,14.0,4.0,3.0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.197912408694966,2.70805020110221
0,876206,10,87621,1.6,8,5,0.0,0.0,8.0,1.0,1.0,0.0,0.0,2.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.68335764337362,0.0
1,265000,3,88333,2.3,1,3,0.0,33.3,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.487488878546145,0.0
0,193000,3,64333,1.0,3,3,33.3,33.3,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.170450649220749,0.0
0,15757486,123,128110,1.8,49,43,8.1,58.1,26.0,22.0,47.0,28.0,26.0,20.0,77.0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.572826175365094,3.295836866004329
1,6561265,66,99413,1.5,27,41,9.1,39.0,15.0,17.0,10.0,24.0,12.0,10.0,44.0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.6966941301054,2.5649493574615367
1,9198920,43,213928,1.2,28,14,9.3,42.9,11.0,13.0,19.0,0.0,21.0,1.0,21.0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.03459675253243,3.091042453358316
0,3090820,26,118878,1.4,12,22,3.8,13.6,6.0,7.0,4.0,9.0,9.0,11.0,6.0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.943947309375933,2.302585092994046
0,189000,2,94500,3.0,2,2,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.149507585033072,0.0
0,2269191,120,18910,1.4,27,71,5.8,52.1,18.0,47.0,40.0,15.0,39.0,19.0,62.0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.634934378956803,3.6888794541139363
1,9055544,78,116097,1.0,44,37,12.8,29.7,21.0,29.0,10.0,18.0,12.0,16.0,50.0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.01888783523002,2.5649493574615367
0,9306400,64,145412,1.9,39,29,43.8,17.2,12.0,7.0,26.0,19.0,3.0,13.0,48.0,2.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.046213000937623,1.3862943611198906
0,854052,15,56937,1.8,9,10,13.3,10.0,1.0,7.0,4.0,3.0,2.0,3.0,10.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.657748531734939,1.0986122886681098
1,1641774,24,68407,1.6,19,7,8.3,14.3,2.0,1.0,7.0,14.0,2.0,2.0,20.0,3.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.311288531590698,1.0986122886681098
1,1143000,7,163286,1.6,5,3,28.6,100.0,0.0,6.0,1.0,0.0,0.0,1.0,6.0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13.949167817667204,0.0
0,4334925,66,65681,2.1,30,29,24.2,13.8,20.0,9.0,30.0,7.0,33.0,5.0,28.0,2.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.282215097693525,3.5263605246161616
1,159000,1,159000,3.0,1,1,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.976665770490767,0.6931471805599453
0,1357469,13,104421,1.2,10,7,46.2,0.0,3.0,3.0,7.0,0.0,0.0,0.0,13.0,1.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.121133231098517,0.0
0,2344645,33,71050,1.4,14,15,3.0,20.0,3.0,10.0,12.0,8.0,1.0,7.0,25.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.667644988978713,0.6931471805599453
0,339904,9,37767,1.9,7,5,0.0,40.0,5.0,0.0,4.0,0.0,2.0,4.0,3.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.736421445784899,1.0986122886681098
0,4044114,49,82533,1.9,24,23,14.3,52.2,18.0,6.0,8.0,17.0,10.0,14.0,25.0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.21277329590907,2.3978952727983707
1,4306806,44,97882,1.1,28,21,27.3,28.6,17.0,4.0,11.0,12.0,8.0,7.0,29.0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.275707352259055,2.1972245773362196
1,1361640,21,64840,2.0,11,10,14.3,30.0,3.0,7.0,9.0,2.0,0.0,5.0,16.0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.124201147981273,0.0
1,396920,7,56703,2.1,7,3,42.9,100.0,0.0,7.0,0.0,0.0,3.0,0.0,4.0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.891492547424379,1.3862943611198906
0,2487303,60,41455,2.2,22,37,6.7,40.5,10.0,11.0,17.0,22.0,0.0,26.0,34.0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.726709950940627,0.0
1,507920,9,56436,2.1,5,5,0.0,20.0,6.0,2.0,1.0,0.0,5.0,3.0,1.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.13808120265638,1.791759469228055
1,3174662,24,132278,2.0,14,9,12.5,33.3,6.0,1.0,17.0,0.0,2.0,1.0,21.0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.970712042943214,1.0986122886681098
1,5486188,35,156748,2.1,18,13,8.6,7.7,4.0,12.0,9.0,10.0,15.0,0.0,20.0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.517744401216913,2.772588722239781
